component,roi,loading,explained_variance_ratio
1,lh_lh_L_TP1_A,0.06696364411086711,0.706376913533372
1,lh_lh_L_TP2_1_A,0.06641570102210759,0.706376913533372
1,lh_lh_L_TP2_2_A,0.06389431886199806,0.706376913533372
1,lh_lh_L_TP3_A,0.0722192086125411,0.706376913533372
1,lh_lh_L_T1_A,0.08926620835762024,0.706376913533372
1,lh_lh_L_T2_1_A,0.08992917797151867,0.706376913533372
1,lh_lh_L_T2_2_A,0.0861068338115068,0.706376913533372
1,lh_lh_L_T3_1_A,0.08558542889245369,0.706376913533372
1,lh_lh_L_T3_2_A,0.07900144549980807,0.706376913533372
1,lh_lh_L_O1_A,0.08709884555820184,0.706376913533372
1,lh_lh_L_O2_1_A,0.08754040839057878,0.706376913533372
1,lh_lh_L_O2_2_A,0.08955338905986557,0.706376913533372
1,lh_lh_L_O3_A,0.08928229631476857,0.706376913533372
1,lh_lh_L_O4_A,0.06993575894418998,0.706376913533372
1,lh_lh_L_AN1_A,0.08378167690167086,0.706376913533372
1,lh_lh_L_AN2_A,0.08743945059009905,0.706376913533372
1,lh_lh_L_SM1_A,0.09082568658616014,0.706376913533372
1,lh_lh_L_SM2_A,0.04941182015592247,0.706376913533372
1,lh_lh_L_SM2_B,0.04448370827758011,0.706376913533372
1,lh_lh_L_SM3_A,0.0886441514323962,0.706376913533372
1,lh_lh_L_SM4_A,0.0853204215080818,0.706376913533372
1,lh_lh_L_SM5_A,0.08833360463998781,0.706376913533372
1,lh_lh_L_P1_A,0.08910370877404594,0.706376913533372
1,lh_lh_L_P2_A,0.08213882763242025,0.706376913533372
1,lh_lh_L_P3_A,0.08722988123177942,0.706376913533372
1,lh_lh_L_P4_A,0.09021109601763812,0.706376913533372
1,lh_lh_L_S_A,0.09039050018094451,0.706376913533372
1,lh_lh_L_M1_A,0.09000801572148899,0.706376913533372
1,lh_lh_L_M2_A,0.08865158219632492,0.706376913533372
1,lh_lh_L_SF1_A,0.08705445264027128,0.706376913533372
1,lh_lh_L_SF2_A,0.08880485525994045,0.706376913533372
1,lh_lh_L_SF3_A,0.08759160865633711,0.706376913533372
1,lh_lh_L_SF4_A,0.08748691075193434,0.706376913533372
1,lh_lh_L_SF5_A,0.08586176022676445,0.706376913533372
1,lh_lh_L_SF6_A,0.08580078560423501,0.706376913533372
1,lh_lh_L_SF7_A,0.08628669425309976,0.706376913533372
1,lh_lh_L_SF8_A,0.08339192527055525,0.706376913533372
1,lh_lh_L_MF1_A,0.08253315395798731,0.706376913533372
1,lh_lh_L_MF2_A,0.0883574053218643,0.706376913533372
1,lh_lh_L_MF3_A,0.08752972232275534,0.706376913533372
1,lh_lh_L_MF4_A,0.08793471057554927,0.706376913533372
1,lh_lh_L_MF5_A,0.08602757709445684,0.706376913533372
1,lh_lh_L_MF6_A,0.08556056207891326,0.706376913533372
1,lh_lh_L_MF7_A,0.0839164009080826,0.706376913533372
1,lh_lh_L_MF8_A,0.0798553074787319,0.706376913533372
1,lh_lh_L_OP_A,0.08945988258542475,0.706376913533372
1,lh_lh_L_TR1_A,0.08480993502127213,0.706376913533372
1,lh_lh_L_TR2_A,0.08808232089102536,0.706376913533372
1,lh_lh_L_TR3_A,0.08767417003495628,0.706376913533372
1,lh_lh_L_OR_A,0.08288022094345784,0.706376913533372
1,lh_lh_L_FP1_A,0.08502098645513576,0.706376913533372
1,lh_lh_L_FP1_B,0.05574002606448111,0.706376913533372
1,lh_lh_L_FP2_A,0.08635040484110236,0.706376913533372
1,lh_lh_L_FP3_A,0.0891100831584862,0.706376913533372
1,lh_lh_L_FP4_A,0.08962093197158995,0.706376913533372
1,lh_lh_L_FO1_A,0.07498096360023711,0.706376913533372
1,lh_lh_L_FO2_A,0.07580999956027479,0.706376913533372
1,lh_lh_L_FO3_A,0.0789552576593035,0.706376913533372
1,lh_lh_L_FO4_A,0.0883387027293673,0.706376913533372
1,lh_lh_L_FO6_A,0.07492666263021497,0.706376913533372
1,lh_lh_L_LOT_A,0.08427261401565307,0.706376913533372
1,lh_lh_L_MOT_A,0.08639245369639172,0.706376913533372
1,lh_lh_L_PH_A,0.0787389886394131,0.706376913533372
1,lh_lh_L_L_A,0.08434666878302212,0.706376913533372
1,lh_lh_L_CG_A,0.09075009287905125,0.706376913533372
1,lh_lh_L_H_A,0.07513303012019966,0.706376913533372
1,lh_lh_L_A_A,0.057585639407351064,0.706376913533372
1,lh_lh_L_I1_A,0.08052673004876419,0.706376913533372
1,lh_lh_L_I2_A,0.08162214670137757,0.706376913533372
1,lh_lh_L_I3_A,0.07871879777587563,0.706376913533372
1,lh_lh_L_I4_A,0.07927753588405265,0.706376913533372
1,lh_lh_L_I5_A,0.07015146677385062,0.706376913533372
1,lh_lh_L_CC_A,0.022632614377910715,0.706376913533372
1,lh_lh_L_CC_B,0.06581076200754116,0.706376913533372
1,lh_lh_L_CC_C,0.030571579090762507,0.706376913533372
1,rh_rh_R_TP1_A,0.07236749499215758,0.706376913533372
1,rh_rh_R_TP2_1_A,0.07159992165796683,0.706376913533372
1,rh_rh_R_TP2_2_A,0.07172826086564486,0.706376913533372
1,rh_rh_R_TP3_A,0.0749707892900437,0.706376913533372
1,rh_rh_R_T1_A,0.09234292169272292,0.706376913533372
1,rh_rh_R_T2_1_A,0.09011783835861545,0.706376913533372
1,rh_rh_R_T2_2_A,0.08838659238213156,0.706376913533372
1,rh_rh_R_T3_1_A,0.08214752153391114,0.706376913533372
1,rh_rh_R_T3_2_A,0.07716375698664642,0.706376913533372
1,rh_rh_R_O1_A,0.08650589616092634,0.706376913533372
1,rh_rh_R_O2_1_A,0.08482574829668532,0.706376913533372
1,rh_rh_R_O2_2_A,0.08864641790934262,0.706376913533372
1,rh_rh_R_O3_A,0.08716952295362412,0.706376913533372
1,rh_rh_R_O4_A,0.06735783821798363,0.706376913533372
1,rh_rh_R_AN1_A,0.08350773964308791,0.706376913533372
1,rh_rh_R_AN2_A,0.08912853952474716,0.706376913533372
1,rh_rh_R_SM1_B,0.09028770227422606,0.706376913533372
1,rh_rh_R_SM2_A,0.06566827818296525,0.706376913533372
1,rh_rh_R_SM2_B,0.06942694744559325,0.706376913533372
1,rh_rh_R_SM3_A,0.08328402313229365,0.706376913533372
1,rh_rh_R_SM4_A,0.08210113596167694,0.706376913533372
1,rh_rh_R_SM5_A,0.08678635443818503,0.706376913533372
1,rh_rh_R_P1_A,0.0868770648445884,0.706376913533372
1,rh_rh_R_P2_A,0.0816383731692043,0.706376913533372
1,rh_rh_R_P3_A,0.08577730751620183,0.706376913533372
1,rh_rh_R_P4_A,0.08959768378776055,0.706376913533372
1,rh_rh_R_S_A,0.09042459464601284,0.706376913533372
1,rh_rh_R_M1_A,0.08752376797332961,0.706376913533372
1,rh_rh_R_M2_A,0.08855604188000808,0.706376913533372
1,rh_rh_R_SF1_A,0.08503750389387281,0.706376913533372
1,rh_rh_R_SF2_A,0.08654844847094548,0.706376913533372
1,rh_rh_R_SF3_A,0.08812670028302338,0.706376913533372
1,rh_rh_R_SF4_A,0.08883390877150076,0.706376913533372
1,rh_rh_R_SF5_A,0.0882522029375182,0.706376913533372
1,rh_rh_R_SF6_A,0.0863948683785897,0.706376913533372
1,rh_rh_R_SF7_A,0.08759714841355494,0.706376913533372
1,rh_rh_R_SF8_A,0.08172064248501085,0.706376913533372
1,rh_rh_R_MF1_A,0.08316232674319055,0.706376913533372
1,rh_rh_R_MF2_A,0.08851049363294816,0.706376913533372
1,rh_rh_R_MF3_A,0.08762632633917208,0.706376913533372
1,rh_rh_R_MF4_A,0.08871724666510113,0.706376913533372
1,rh_rh_R_MF5_A,0.08705370075552195,0.706376913533372
1,rh_rh_R_MF6_A,0.08694083058386984,0.706376913533372
1,rh_rh_R_MF7_A,0.08186225411718157,0.706376913533372
1,rh_rh_R_MF8_A,0.08056719562412752,0.706376913533372
1,rh_rh_R_OP_A,0.08830319300929329,0.706376913533372
1,rh_rh_R_TR1_A,0.08617350622888417,0.706376913533372
1,rh_rh_R_TR2_A,0.08676056250095221,0.706376913533372
1,rh_rh_R_TR3_A,0.08626723693761436,0.706376913533372
1,rh_rh_R_OR_A,0.08361407825294162,0.706376913533372
1,rh_rh_R_FP1_A,0.08443801110600276,0.706376913533372
